"Дата";"Регион название";"БольныеНаНаселение"
23.11.2020;Республика Северная Осетия — Алания;0.2777486561944322
23.11.2020;Республика Татарстан;0.028796784503353413
23.11.2020;Республика Тыва;0.25323549080084223
23.11.2020;Республика Хакасия;0.667651626233093
23.11.2020;Ростовская область;0.14566821617346062
23.11.2020;Рязанская область;0.23595222512005246
23.11.2020;Самарская область;0.05555456644758273
23.11.2020;Санкт-Петербург;0.7891511601478184
23.11.2020;Саратовская область;0.16044638688216512
23.11.2020;Сахалинская область;0.596980648839044
23.11.2020;Свердловская область;0.15751338516973662
23.11.2020;Севастополь;0.09958484504480336
23.11.2020;Смоленская область;0.31752619391714854
23.11.2020;Ставропольский край;0.08136816862145121
23.11.2020;Тамбовская область;0.12362360923439612
23.11.2020;Тверская область;0.37007443215066554
23.11.2020;Томская область;0.46880216641317657
23.11.2020;Тульская область;0.10235579195029007
23.11.2020;Тюменская область;0.30945189384158706
23.11.2020;Удмуртская Республика;0.1214203193788718
23.11.2020;Ульяновская область;0.33920346317568245
23.11.2020;Хабаровский край;0.5529185811230105
23.11.2020;Ханты-Мансийский автономный округ - Югра;0.28432047665024557
23.11.2020;Челябинская область;0.05519962740558234
23.11.2020;Чеченская Республика;0.09979255118891621
23.11.2020;Чувашская Республика;0.06995969629902879
23.11.2020;Чукотский автономный округ;0.1175326254356813
23.11.2020;Ямало-Ненецкий автономный округ;1.5020309939787722
23.11.2020;Ярославская область;0.06552075512416324
30.11.2020;Алтайский край;0.0764776396669779
30.11.2020;Амурская область;0.2988387122631584
30.11.2020;Архангельская область;0.9064553554311267
30.11.2020;Астраханская область;0.38499996770841205
30.11.2020;Белгородская область;0.1081284659454784
30.11.2020;Брянская область;0.1971953340346925
30.11.2020;Владимирская область;0.10355128784076131
30.11.2020;Волгоградская область;0.04781025843376811
30.11.2020;Вологодская область;0.19928800218239484
30.11.2020;Воронежская область;0.06743845758692137
30.11.2020;Еврейская автономная область;0.5821366407488595
30.11.2020;Забайкальский край;0.13223000510543645
30.11.2020;Ивановская область;0.42024509040591496
30.11.2020;Иркутская область;0.121763358272876
30.11.2020;Кабардино-Балкарская Республика;0.27423790538404524
30.11.2020;Калининградская область;0.31215739063826586
30.11.2020;Калужская область;0.15049910431650004
30.11.2020;Камчатский край;0.552130269423817
30.11.2020;Карачаево-Черкесская Республика;0.5993624650941215
30.11.2020;Кемеровская область (Кузбасс);0.11462489753706756
30.11.2020;Кировская область;0.5607021345333334
30.11.2020;Костромская область;0.4961285892822723
30.11.2020;Краснодарский край;0.11783619901519327
30.11.2020;Красноярский край;0.2213108513584405
30.11.2020;Курганская область;0.11635885157682549
30.11.2020;Курская область;0.16753645829797356
30.11.2020;Ленинградская область;0.2532151631067949
30.11.2020;Липецкая область;0.1869859516479542
30.11.2020;Магаданская область;0.3319330938682598
30.11.2020;Москва;1.1583663292123265
30.11.2020;Московская область;0.4069153931382779
30.11.2020;Мурманская область;0.40146740250382046
30.11.2020;Ненецкий автономный округ;0.16689449605330234
30.11.2020;Нижегородская область;0.1346625645489979
30.11.2020;Новгородская область;0.6604901571891197
30.11.2020;Новосибирская область;0.12698531083714362
30.11.2020;Омская область;0.10897508827441314
30.11.2020;Оренбургская область;0.1574540379831321
30.11.2020;Орловская область;0.28401394910728506
30.11.2020;Пензенская область;0.2073038008021168
30.11.2020;Пермский край;0.21436833121535548
30.11.2020;Приморский край;0.33448684697980974
30.11.2020;Псковская область;0.9326449754949817
30.11.2020;Республика Адыгея;0.3427618577075099
30.11.2020;Республика Алтай;0.5846279024213841
30.11.2020;Республика Башкортостан;0.05930446772394424
